Revenue
12931.7
Rack/Week,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
180,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,,,,,,,,,,,,,,
181,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,,8,8,8,8,8,8,8,8,8,E,3,3,3,3,E,,,,
182,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
183,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
184,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
185,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
186,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
187,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
188,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
189,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
190,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
191,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,,,7,7,7,7,E,,
192,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,16,16,16,16,E,17,17,17,E
193,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,3,3,3,3,E,3,3,3,3,E
194,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,,,,,8,8,8,8,8,8,8,8,8,E
195,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,,,7,7,7,7,E,,
196,17,17,17,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,,,,16,16,16,16,E,17,17,17,E
197,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
198,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
199,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
200,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
201,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
202,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
203,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,3,3,3,3,E,3,3,3,3,E
204,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
205,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,,,,,,,3,3,3,3,E,3,3,3,3,E,,,,
206,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
207,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
208,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
209,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
210,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
211,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
212,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
213,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
214,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
215,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
216,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
217,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,,,7,7,7,7,E,,
218,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,,,,,8,8,8,8,8,8,8,8,8,E
219,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,,,7,7,7,7,E,,
220,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,16,16,16,16,E,17,17,17,E
221,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,3,3,3,3,E,3,3,3,3,E
222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,8,8,8,8,8,E
223,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
224,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
225,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
226,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
227,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
228,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
229,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
230,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
231,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
232,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
233,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
234,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
235,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
236,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
237,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
238,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
239,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
240,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
241,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,,,7,7,7,7,E,,
242,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,,,,,,
243,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,,3,3,3,3,E,,,,
244,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,,,,,,
245,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,,,7,7,7,7,E,,
246,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,,,,,8,8,8,8,8,8,8,8,8,E
247,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,,,7,7,7,7,E,,
248,17,17,17,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,,,,16,16,16,16,E,17,17,17,E
249,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,,,7,7,7,7,E,,
250,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
251,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
252,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
253,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
254,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
255,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
256,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
257,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
258,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
259,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
260,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
261,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
262,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
263,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
264,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
265,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
266,17,17,17,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,,,,16,16,16,16,E,17,17,17,E
267,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,,8,8,8,8,8,8,8,8,8,E,3,3,3,3,E,,,,
268,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
269,17,17,17,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,,15,15,15,E,7,7,7,7,E,,
270,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,16,16,16,16,E,17,17,17,E
271,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,3,3,3,3,E,3,3,3,3,E
272,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,,,,,8,8,8,8,8,8,8,8,8,E
273,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,,,7,7,7,7,E,,
274,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,,,,,,
275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,E,,,,
276,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
277,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
278,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
279,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
280,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
281,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
282,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
283,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
284,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
285,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
286,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
287,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
288,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
289,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
290,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
291,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
294,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,E,3,3,3,3,E
296,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,,,,,8,8,8,8,8,8,8,8,8,E
297,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,,,7,7,7,7,E,,
298,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,16,16,16,16,E,17,17,17,E
299,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,,8,8,8,8,8,8,8,8,8,E,3,3,3,3,E,,,,
300,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,,,,,,
301,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
302,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
303,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,,,7,7,7,7,E,,
304,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
305,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
306,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
307,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,,,7,7,7,7,E,,
308,17,17,17,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,,,,16,16,16,16,E,17,17,17,E
309,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
310,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
311,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
312,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
313,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
314,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
315,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
316,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
317,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
318,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
319,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,,,7,7,7,7,E,,
320,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,16,16,16,16,E,17,17,17,E
321,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,3,3,3,3,E,3,3,3,3,E
322,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,,,,,8,8,8,8,8,8,8,8,8,E
323,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,,,7,7,7,7,E,,
324,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,,,,,,
325,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,,,7,7,7,7,E,,
326,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
327,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
328,17,17,17,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,,,,16,16,16,16,E,17,17,17,E
329,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,,,7,7,7,7,E,,
330,17,17,17,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,,,,16,16,16,16,E,17,17,17,E
331,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
332,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
333,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
334,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
335,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
336,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
337,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
338,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
339,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
340,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
341,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,,,7,7,7,7,E,,
342,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
343,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
344,17,17,17,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,,,,16,16,16,16,E,17,17,17,E
345,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,,,7,7,7,7,E,,
346,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,,,,,8,8,8,8,8,8,8,8,8,E
347,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,,,,,,,3,3,3,3,E,3,3,3,3,E,,,,
348,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,15,15,15,E,,,16,16,16,16,E,17,17,17,E
349,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,,8,8,8,8,8,8,8,8,8,E,3,3,3,3,E,,,,
350,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,16,16,16,16,E,17,17,17,E
351,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
352,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
353,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,
354,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
355,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,,,7,7,7,7,E,,
356,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E
357,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,,,7,7,7,7,E,,
